表格名稱,欄位序號,欄位名稱,啟用最低需求版本,型別,PK,UQ,NN,FK,來源表格,預設值,欄位說明
nx08_sales_cache,1,id,PRO,VARCHAR(15),True,True,True,False,,GEN,[NX08]+[SLCA]+[7碼流水號]，EX : NX08SLCA0000001
nx08_sales_cache,2,tenant_id,PRO,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）。
nx08_sales_cache,3,cache_date,PRO,DATE,False,False,True,False,,TODAY,快取計算日期（每日更新）。
nx08_sales_cache,4,customer_id,PRO,VARCHAR(15),False,False,True,True,nx01_partner,,客戶ID（FK nx01_partner）。
nx08_sales_cache,5,period_type,PRO,VARCHAR(1),False,False,True,False,,M,統計週期（M=月/Q=季/Y=年）。
nx08_sales_cache,6,period_value,PRO,VARCHAR(7),False,False,True,False,,,統計期間（YYYY-MM 或 YYYY-Q1 或 YYYY）。
nx08_sales_cache,7,so_count,PRO,INT,False,False,True,False,,0,銷貨單筆數。
nx08_sales_cache,8,so_amount,PRO,"DECIMAL(14,2)",False,False,True,False,,0,銷售金額。
nx08_sales_cache,9,sr_amount,PRO,"DECIMAL(14,2)",False,False,True,False,,0,銷退金額。
nx08_sales_cache,10,net_amount,PRO,"DECIMAL(14,2)",False,False,True,False,,0,淨銷售額（so_amount - sr_amount）。
nx08_sales_cache,11,gross_profit,PRO,"DECIMAL(14,2)",False,False,True,False,,0,毛利額（淨銷售額 - 進貨成本）。
nx08_sales_cache,12,gross_margin,PRO,"DECIMAL(5,2)",False,False,True,False,,0,毛利率（%）。
nx08_sales_cache,13,ar_overdue_amt,PRO,"DECIMAL(14,2)",False,False,True,False,,0,逾期應收金額快照。
nx08_sales_cache,14,customer_grade,PRO,VARCHAR(1),False,False,False,False,,,客戶等級快照（A/B/C/D）。
nx08_sales_cache,15,hpa_trend,PRO,VARCHAR(1),False,False,False,False,,,HPA 趨勢（U=上升/D=下降/S=穩定）。系統依近3期自動判斷。
nx08_sales_cache,16,created_at,PRO,TIMESTAMP,False,False,True,False,,NOW(),建立時間。
nx08_sales_cache,17,updated_at,PRO,TIMESTAMP,False,False,True,False,,NOW(),最後計算更新時間。
nx08_purchase_cache,1,id,PRO,VARCHAR(15),True,True,True,False,,GEN,[NX08]+[PUCA]+[7碼流水號]，EX : NX08PUCA0000001
nx08_purchase_cache,2,tenant_id,PRO,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）。
nx08_purchase_cache,3,cache_date,PRO,DATE,False,False,True,False,,TODAY,快取計算日期。
nx08_purchase_cache,4,supplier_id,PRO,VARCHAR(15),False,False,True,True,nx01_partner,,廠商ID（FK nx01_partner）。
nx08_purchase_cache,5,period_type,PRO,VARCHAR(1),False,False,True,False,,M,統計週期（M=月/Q=季/Y=年）。
nx08_purchase_cache,6,period_value,PRO,VARCHAR(7),False,False,True,False,,,統計期間。
nx08_purchase_cache,7,po_count,PRO,INT,False,False,True,False,,0,採購單筆數。
nx08_purchase_cache,8,po_amount,PRO,"DECIMAL(14,2)",False,False,True,False,,0,採購金額。
nx08_purchase_cache,9,pr_amount,PRO,"DECIMAL(14,2)",False,False,True,False,,0,退貨金額。
nx08_purchase_cache,10,on_time_rate,PRO,"DECIMAL(5,2)",False,False,True,False,,0,準時交貨率（%）。
nx08_purchase_cache,11,defect_rate,PRO,"DECIMAL(5,2)",False,False,True,False,,0,瑕疵品率（%）。
nx08_purchase_cache,12,avg_lead_days,PRO,"DECIMAL(5,1)",False,False,True,False,,0,平均交期天數。
nx08_purchase_cache,13,supplier_grade,PRO,VARCHAR(1),False,False,False,False,,,廠商評級快照（A/B/C/D）。系統依準時率/瑕疵率自動計算。
nx08_purchase_cache,14,hpa_trend,PRO,VARCHAR(1),False,False,False,False,,,HPA 趨勢（U/D/S）。
nx08_purchase_cache,15,created_at,PRO,TIMESTAMP,False,False,True,False,,NOW(),建立時間。
nx08_purchase_cache,16,updated_at,PRO,TIMESTAMP,False,False,True,False,,NOW(),最後計算更新時間。
nx08_inventory_cache,1,id,PRO,VARCHAR(15),True,True,True,False,,GEN,[NX08]+[IVCA]+[7碼流水號]，EX : NX08IVCA0000001
nx08_inventory_cache,2,tenant_id,PRO,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）。
nx08_inventory_cache,3,cache_date,PRO,DATE,False,False,True,False,,TODAY,快取計算日期。
nx08_inventory_cache,4,part_id,PRO,VARCHAR(15),False,False,True,True,nx01_part,,料號ID（FK nx01_part）。
nx08_inventory_cache,5,warehouse_id,PRO,VARCHAR(15),False,False,True,True,nx01_warehouse,,倉庫ID（FK nx01_warehouse）。
nx08_inventory_cache,6,period_type,PRO,VARCHAR(1),False,False,True,False,,M,統計週期（M=月/Q=季/Y=年）。
