表格名稱,欄位序號,欄位名稱,啟用最低需求版本,型別,PK,UQ,NN,FK,來源表格,預設值,欄位說明
nx05_ar_ledger,1,id,LITE-CORE,VARCHAR(15),True,True,True,False,,GEN,[NX05]+[ARLE]+[7碼流水號]，EX : NX05ARLE0000001
nx05_ar_ledger,2,tenant_id,LITE-CORE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）。
nx05_ar_ledger,3,doc_no,LITE-CORE,VARCHAR(20),False,True,True,False,,GEN,應收帳款單號（唯一），[AR]-[年月]-[機構碼]-[5碼流水號]，EX：AR-202604-HQ0-00001。
nx05_ar_ledger,4,so_id,LITE-CORE,VARCHAR(15),False,False,True,True,nx04_so,,來源銷貨單ID（FK nx04_so）。
nx05_ar_ledger,5,customer_id,LITE-CORE,VARCHAR(15),False,False,True,True,nx01_partner,,客戶ID（快照自SO，FK nx01_partner）。
nx05_ar_ledger,6,ar_date,LITE-CORE,DATE,False,False,True,False,,TODAY,應收帳款產生日期。
nx05_ar_ledger,7,due_date,LITE-CORE,DATE,False,False,True,False,,,到期日（依付款條件計算）。
nx05_ar_ledger,8,currency_id,LITE-CORE,VARCHAR(10),False,False,True,True,nx01_currency,TWD,幣別ID（FK nx01_currency）。
nx05_ar_ledger,9,original_amount,LITE-CORE,"DECIMAL(14,2)",False,False,True,False,,0,應收金額（含稅）。
nx05_ar_ledger,10,paid_amount,LITE-CORE,"DECIMAL(14,2)",False,False,True,False,,0,已收金額（累計）。
nx05_ar_ledger,11,balance_amount,LITE-CORE,"DECIMAL(14,2)",False,False,True,False,,0,未收餘額（original_amount - paid_amount）。
nx05_ar_ledger,12,status,LITE-CORE,VARCHAR(1),False,False,True,False,,O,狀態（O=未收/P=部分收款/C=已結清/V=作廢）。
nx05_ar_ledger,13,payment_term,LITE-CORE,VARCHAR(20),False,False,True,False,,NET30,付款條件快照（自SO帶入）。
nx05_ar_ledger,14,overdue_days,LITE-CORE,INT,False,False,True,False,,0,逾期天數（系統每日計算，due_date < today 時累計）。
nx05_ar_ledger,15,is_partial_approved,LITE-CORE,BOOLEAN,False,False,True,False,,FALSE,部分收款是否已獲負責人核准（partial payment 需核准）。
nx05_ar_ledger,16,write_off_at,LITE-CORE,TIMESTAMP,False,False,False,False,,,核銷時間（status=C時填入）。
nx05_ar_ledger,17,write_off_by,LITE-CORE,VARCHAR(15),False,False,False,True,nx01_user,,核銷人（使用者ID）。
nx05_ar_ledger,18,remark,LITE-CORE,VARCHAR(200),False,False,False,False,,,備註。
nx05_ar_ledger,19,created_at,LITE-CORE,TIMESTAMP,False,False,True,False,,NOW(),建立時間。
nx05_ar_ledger,20,created_by,LITE-CORE,VARCHAR(15),False,False,True,True,nx01_user,,建立人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx05_ar_ledger,21,updated_at,LITE-CORE,TIMESTAMP,False,False,True,False,,NOW(),更新時間。
nx05_ar_ledger,22,updated_by,LITE-CORE,VARCHAR(15),False,False,True,True,nx01_user,,更新人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx05_ap_ledger,1,id,LITE-CORE,VARCHAR(15),True,True,True,False,,GEN,[NX05]+[APLE]+[7碼流水號]，EX : NX05APLE0000001
nx05_ap_ledger,2,tenant_id,LITE-CORE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）。
nx05_ap_ledger,3,doc_no,LITE-CORE,VARCHAR(20),False,True,True,False,,GEN,應付帳款單號（唯一），[AP]-[年月]-[機構碼]-[5碼流水號]，EX：AP-202604-HQ0-00001。
nx05_ap_ledger,4,source_type,LITE-CORE,VARCHAR(2),False,False,True,False,,PO,來源類型（PO=採購單/RR=進貨單/TI=調貨單）。PLUS前PO確認產生；LITE進貨入帳後產生。
nx05_ap_ledger,5,po_id,LITE-CORE,VARCHAR(15),False,False,False,True,nx02_po,,來源採購單ID（可空，PLUS限定，FK nx02_po）。
nx05_ap_ledger,6,rr_id,LITE-CORE,VARCHAR(15),False,False,False,True,nx02_rr,,來源進貨單ID（可空，LITE直接由RR產生，FK nx02_rr）。
nx05_ap_ledger,7,ti_id,LITE-CORE,VARCHAR(15),False,False,False,True,nx02_ti,,來源調貨單ID（可空，FK nx02_ti）。
nx05_ap_ledger,8,supplier_id,LITE-CORE,VARCHAR(15),False,False,True,True,nx01_partner,,廠商ID（FK nx01_partner）。
nx05_ap_ledger,9,ap_date,LITE-CORE,DATE,False,False,True,False,,TODAY,應付帳款產生日期。
nx05_ap_ledger,10,due_date,LITE-CORE,DATE,False,False,True,False,,,到期日（依付款條件計算）。
nx05_ap_ledger,11,currency_id,LITE-CORE,VARCHAR(10),False,False,True,True,nx01_currency,TWD,幣別ID（FK nx01_currency）。
nx05_ap_ledger,12,original_amount,LITE-CORE,"DECIMAL(14,2)",False,False,True,False,,0,應付金額（含稅）。
nx05_ap_ledger,13,paid_amount,LITE-CORE,"DECIMAL(14,2)",False,False,True,False,,0,已付金額（累計）。
nx05_ap_ledger,14,balance_amount,LITE-CORE,"DECIMAL(14,2)",False,False,True,False,,0,未付餘額（original_amount - paid_amount）。
nx05_ap_ledger,15,status,LITE-CORE,VARCHAR(1),False,False,True,False,,O,狀態（O=未付/P=部分付款/C=已結清/V=作廢）。
nx05_ap_ledger,16,payment_term,LITE-CORE,VARCHAR(20),False,False,True,False,,NET30,付款條件快照（自廠商主檔帶入）。
nx05_ap_ledger,17,write_off_at,LITE-CORE,TIMESTAMP,False,False,False,False,,,核銷時間（status=C時填入）。
nx05_ap_ledger,18,write_off_by,LITE-CORE,VARCHAR(15),False,False,False,True,nx01_user,,核銷人（使用者ID）。
nx05_ap_ledger,19,remark,LITE-CORE,VARCHAR(200),False,False,False,False,,,備註。
nx05_ap_ledger,20,created_at,LITE-CORE,TIMESTAMP,False,False,True,False,,NOW(),建立時間。
nx05_ap_ledger,21,created_by,LITE-CORE,VARCHAR(15),False,False,True,True,nx01_user,,建立人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx05_ap_ledger,22,updated_at,LITE-CORE,TIMESTAMP,False,False,True,False,,NOW(),更新時間。
nx05_ap_ledger,23,updated_by,LITE-CORE,VARCHAR(15),False,False,True,True,nx01_user,,更新人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx05_paylog,1,id,LITE-CORE,VARCHAR(15),True,True,True,False,,GEN,[NX05]+[PAYL]+[7碼流水號]，EX : NX05PAYL0000001
nx05_paylog,2,tenant_id,LITE-CORE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）。
