表格名稱,欄位序號,欄位名稱,啟用最低需求版本,型別,PK,UQ,NN,FK,來源表格,預設值,欄位說明
nx03_stock_ledger,1,id,LITE,VARCHAR(15),True,True,True,False,,GEN,[NX03]+[STLE]+[7碼流水號]，EX : NX03STLE0000001
nx03_stock_ledger,2,tenant_id,LITE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）
nx03_stock_ledger,3,movement_date,LITE,TIMESTAMP,False,False,True,False,,NOW,異動時間
nx03_stock_ledger,4,part_id,LITE,VARCHAR(15),False,False,True,True,nx01_part,,零件 ID
nx03_stock_ledger,5,warehouse_id,LITE,VARCHAR(15),False,False,True,True,nx01_warehouse,,倉庫 ID
nx03_stock_ledger,6,location_id,LITE,VARCHAR(15),False,False,True,True,nx01_location,,庫位 ID
nx03_stock_ledger,7,movement_type,LITE,VARCHAR(1),False,False,True,False,,,"異動類型。( I=IN, O=OUT, A=ADJUST )"
nx03_stock_ledger,8,qty_in,LITE,"DECIMAL(14,4)",False,False,True,False,,0,入庫數量
nx03_stock_ledger,9,qty_out,LITE,"DECIMAL(14,4)",False,False,True,False,,0,出庫數量
nx03_stock_ledger,10,unit_cost,LITE,"DECIMAL(14,4)",False,False,True,False,,0,異動單位成本
nx03_stock_ledger,11,total_cost,LITE,"DECIMAL(14,2)",False,False,True,False,,0,異動總成本（qty差 * unit_cost）
nx03_stock_ledger,12,balance_qty,LITE,"DECIMAL(14,4)",False,False,True,False,,0,異動後庫存數量（可選擇存或即時計算）
nx03_stock_ledger,13,balance_cost,LITE,"DECIMAL(14,4)",False,False,True,False,,0,異動後平均成本（移動平均）
nx03_stock_ledger,14,source_module,LITE,VARCHAR(10),False,False,True,False,,,來源模組：NX02（採購）/ NX03（庫存）/ NX04（銷售）
nx03_stock_ledger,15,source_doc_type,LITE,VARCHAR(1),False,False,True,False,,,來源單據類型（P=進貨RR / S=銷貨SO / T=盤點 / I=開帳存 / X=調撥 / R=退貨）
nx03_stock_ledger,16,source_doc_id,LITE,VARCHAR(15),False,False,True,False,,,來源單據 ID
nx03_stock_ledger,17,source_item_id,LITE,VARCHAR(15),False,False,False,False,,,來源明細 ID
nx03_stock_ledger,18,created_at,LITE,TIMESTAMP,False,False,True,False,,NOW,建立時間
nx03_stock_balance,1,id,LITE,VARCHAR(15),True,True,True,False,,GEN,[NX03]+[STBL]+[7碼流水號]，EX : NX03STBL0000001
nx03_stock_balance,2,tenant_id,LITE,VARCHAR(15),False,False,True,True,nx99_tenant,,"租戶 ID（外鍵）(@@unique([tenantId, partId, warehouseId]))"
