表格名稱,欄位序號,欄位名稱,啟用最低需求版本,型別,PK,UQ,NN,FK,來源表格,預設值,欄位說明
nx09_km_article,1,id,PRO,VARCHAR(15),True,True,True,False,,GEN,[NX09]+[ARTI]+[7碼流水號]，EX : NX09ARTI0000001
nx09_km_article,2,tenant_id,PRO,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）。
nx09_km_article,3,dept_id,PRO,VARCHAR(15),False,False,False,True,nx01_department,,所屬部門ID（FK nx01_department，可空=跨部門適用）。
nx09_km_article,4,category,PRO,VARCHAR(2),False,False,True,False,,SO,文章分類（SO=系統操作/BP=業務流程/RG=規章制度/CX=客戶處理/EM=緊急狀況/OT=其他）。
nx09_km_article,5,question,PRO,TEXT,False,False,True,False,,,問題（Q）內容，供搜尋與 Phase 2 RAG 向量化使用。
nx09_km_article,6,answer,PRO,TEXT,False,False,True,False,,,答案（A）內容。
nx09_km_article,7,context,PRO,TEXT,False,False,False,False,,,適用情境說明（選填，補充說明何時適用此 QA）。
nx09_km_article,8,is_active,PRO,BOOLEAN,False,False,True,False,,TRUE,是否有效（FALSE=已過時，不顯示在搜尋結果）。
nx09_km_article,9,expired_at,PRO,DATE,False,False,False,False,,,有效期限（選填，過期後自動設 is_active=FALSE）。
nx09_km_article,10,view_count,PRO,INT,False,False,True,False,,0,瀏覽次數（系統累計）。
nx09_km_article,11,helpful_count,PRO,INT,False,False,True,False,,0,已解決次數（員工點擊「已解決」按鈕累計）。
nx09_km_article,12,remark,PRO,VARCHAR(500),False,False,False,False,,,備註。
nx09_km_article,13,created_at,PRO,TIMESTAMP,False,False,True,False,,NOW(),建立時間。
nx09_km_article,14,created_by,PRO,VARCHAR(15),False,False,True,True,nx01_user,,建立人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx09_km_article,15,updated_at,PRO,TIMESTAMP,False,False,True,False,,NOW(),更新時間。
nx09_km_article,16,updated_by,PRO,VARCHAR(15),False,False,True,True,nx01_user,,更新人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx09_km_tag,1,id,PRO,VARCHAR(15),True,True,True,False,,GEN,[NX09]+[KMTG]+[7碼流水號]，EX : NX09KMTG0000001
nx09_km_tag,2,tenant_id,PRO,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）。
nx09_km_tag,3,name,PRO,VARCHAR(50),False,False,True,False,,,標籤名稱，例：Prisma/採購單/報價流程/緊急處理。
nx09_km_tag,4,is_system,PRO,BOOLEAN,False,False,True,False,,FALSE,是否系統預設標籤（TRUE=不可刪除）。
nx09_km_tag,5,is_active,PRO,BOOLEAN,False,False,True,False,,TRUE,是否啟用。
nx09_km_tag,6,sort_no,PRO,INT,False,False,True,False,,0,排序用。
nx09_km_tag,7,created_at,PRO,TIMESTAMP,False,False,True,False,,NOW(),建立時間。
nx09_km_tag,8,created_by,PRO,VARCHAR(15),False,False,True,True,nx01_user,,建立人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
