表格名稱,欄位序號,欄位名稱,啟用最低需求版本,型別,PK,UQ,NN,FK,來源表格,預設值,欄位說明
nx99_tenant,1,id,LITE-CORE,VARCHAR(15),True,True,True,False,,GEN,[NX99]+[TANT]+[7碼流水號]，EX : NX99TANT0000001
nx99_tenant,2,code,LITE-CORE,VARCHAR(30),False,True,True,False,,,租戶代碼（唯一），可作公司代碼/登入識別碼
nx99_tenant,3,name,LITE-CORE,VARCHAR(100),False,False,True,False,,,租戶名稱（公司名稱）
nx99_tenant,4,name_en,LITE-CORE,VARCHAR(100),False,False,False,False,,,租戶英文名稱（公司名稱）
nx99_tenant,5,status,LITE-CORE,VARCHAR(1),False,False,True,False,,,"租戶狀態。( A=ACTIVE, S=SUSPENDED, C=CLOSED )"
nx99_tenant,6,remark,LITE-CORE,VARCHAR(200),False,False,False,False,,,備註
nx99_tenant,7,sort_no,LITE-CORE,INT,False,False,True,False,,,排序
nx99_tenant,8,is_active,LITE-CORE,BOOLEAN,False,False,True,False,,,是否啟用
nx99_tenant,9,created_at,LITE-CORE,TIMESTAMP,False,False,True,False,,NOW,建立時間。
nx99_tenant,10,created_by,LITE-CORE,VARCHAR(15),False,False,True,True,nx01_user,,建立人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx99_tenant,11,updated_at,LITE-CORE,TIMESTAMP,False,False,True,False,,NOW,更新時間。
nx99_tenant,12,updated_by,LITE-CORE,VARCHAR(15),False,False,True,True,nx01_user,,更新人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx99_tenant,13,contact_name,LITE-CORE,VARCHAR(50),False,False,False,False,,,租戶主要聯絡人姓名。
nx99_tenant,14,contact_email,LITE-CORE,VARCHAR(100),False,False,False,False,,,租戶聯絡 Email（系統通知用）。
nx99_tenant,15,contact_phone,LITE-CORE,VARCHAR(30),False,False,False,False,,,租戶聯絡電話。
nx99_tenant,16,timezone,LITE-CORE,VARCHAR(50),False,False,True,False,,Asia/Taipei,時區設定（預設 Asia/Taipei），影響關帳時間計算。
nx99_tenant,17,locale,LITE-CORE,VARCHAR(10),False,False,True,False,,zh-TW,語系設定（預設 zh-TW）。
nx99_plan,1,id,LITE-CORE,VARCHAR(15),True,True,True,False,,GEN,[NX99]+[PLAN]+[7碼流水號]，EX : NX99PLAN0000001
nx99_plan,2,code,LITE-CORE,VARCHAR(20),False,True,True,False,,,方案代碼：NEXORA-LITE / NEXORA-PLUS / NEXORA-PRO
