表格名稱,欄位序號,欄位名稱,啟用最低需求版本,型別,PK,UQ,NN,FK,來源表格,預設值,欄位說明
nx02_stock_ledger,1,id,LITE,VARCHAR(15),True,True,True,False,,GEN,[NX02]+[STLE]+[7碼流水號]，EX : NX02STLE0000001
nx02_stock_ledger,2,tenant_id,LITE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）
nx02_stock_ledger,3,movement_date,LITE,TIMESTAMP,False,False,True,False,,NOW,異動時間
nx02_stock_ledger,4,part_id,LITE,VARCHAR(15),False,False,True,True,nx00_part,,零件 ID
nx02_stock_ledger,5,warehouse_id,LITE,VARCHAR(15),False,False,True,True,nx00_warehouse,,倉庫 ID
nx02_stock_ledger,6,location_id,LITE,VARCHAR(15),False,False,True,True,nx00_location,,庫位 ID
nx02_stock_ledger,7,movement_type,LITE,VARCHAR(1),False,False,True,False,,,"異動類型。( I=IN, O=OUT, A=ADJUST )"
nx02_stock_ledger,8,qty_in,LITE,"DECIMAL(14,4)",False,False,True,False,,0,入庫數量
nx02_stock_ledger,9,qty_out,LITE,"DECIMAL(14,4)",False,False,True,False,,0,出庫數量
nx02_stock_ledger,10,unit_cost,LITE,"DECIMAL(14,4)",False,False,True,False,,0,異動單位成本
nx02_stock_ledger,11,total_cost,LITE,"DECIMAL(14,2)",False,False,True,False,,0,異動總成本（qty差 * unit_cost）
nx02_stock_ledger,12,balance_qty,LITE,"DECIMAL(14,4)",False,False,True,False,,0,異動後庫存數量（可選擇存或即時計算）
nx02_stock_ledger,13,balance_cost,LITE,"DECIMAL(14,4)",False,False,True,False,,0,異動後平均成本（移動平均）
nx02_stock_ledger,14,source_module,LITE,VARCHAR(10),False,False,True,False,,,來源模組：NX01/NX03/NX02
nx02_stock_ledger,15,source_doc_type,LITE,VARCHAR(1),False,False,True,False,,,來源單據類型。( P=PO（進貨）/ S=SO（銷貨）/ T=STOCK_TAKE（盤點）/ I=INIT（開帳存） / X=XFER（調撥） / R=RETURN（退貨）)
nx02_stock_ledger,16,source_doc_id,LITE,VARCHAR(15),False,False,True,False,,,來源單據 ID
nx02_stock_ledger,17,source_item_id,LITE,VARCHAR(15),False,False,False,False,,,來源明細 ID
nx02_stock_ledger,18,created_at,LITE,TIMESTAMP,False,False,True,False,,NOW,建立時間
nx02_stock_balance,1,id,LITE,VARCHAR(15),True,True,True,False,,GEN,[NX02]+[STBL]+[7碼流水號]，EX : NX02STBL0000001
nx02_stock_balance,2,tenant_id,LITE,VARCHAR(15),False,False,True,True,nx99_tenant,,"租戶 ID（外鍵）(@@unique([tenantId, partId, warehouseId]))"
nx02_stock_balance,3,part_id,LITE,VARCHAR(15),False,False,True,True,nx00_part,,"零件 ID (@@unique([tenantId, partId, warehouseId]))"
nx02_stock_balance,4,warehouse_id,LITE,VARCHAR(15),False,False,True,True,nx00_warehouse,,"倉庫 ID (@@unique([tenantId, partId, warehouseId]))"
nx02_stock_balance,5,on_hand_qty,LITE,"DECIMAL(14,4)",False,False,True,False,,0,現存量（實際在架數量，可為負值）
nx02_stock_balance,6,reserved_qty,LITE,"DECIMAL(14,4)",False,False,True,False,,0,已佔用量（已開銷貨單但未出庫，LITE）
nx02_stock_balance,7,available_qty,LITE,"DECIMAL(14,4)",False,False,True,False,,0,可用量 = on_hand_qty - reserved_qty（存 DB，同步更新）
nx02_stock_balance,8,in_transit_qty,PLUS,"DECIMAL(14,4)",False,False,True,False,,0,調撥中數量（已出來源倉但未到目標倉，PLUS）
nx02_stock_balance,9,avg_cost,LITE,"DECIMAL(14,4)",False,False,True,False,,0,移動平均成本
nx02_stock_balance,10,stock_value,LITE,"DECIMAL(14,2)",False,False,True,False,,0,庫存總值（on_hand_qty * avg_cost）
nx02_stock_balance,11,last_in_at,LITE,TIMESTAMP,False,False,False,False,,,最近一次入庫時間（PO/調整入）
nx02_stock_balance,12,last_out_at,LITE,TIMESTAMP,False,False,False,False,,,最近一次出庫時間（SO/調整出）
nx02_stock_balance,13,last_move_at,LITE,TIMESTAMP,False,False,True,False,,NOW,最近一次異動時間（任一 IN/OUT/ADJUST）
nx02_stock_balance,14,is_active,LITE,BOOLEAN,False,False,True,False,,TRUE,是否啟用（通常 TRUE；若某庫位停用可控制）
nx02_stock_balance,15,created_at,LITE,TIMESTAMP,False,False,True,False,,NOW,建立時間。
nx02_stock_balance,16,created_by,LITE,VARCHAR(15),False,False,False,True,nx00_user,,建立人（對應使用者 ID）。
nx02_stock_balance,17,updated_at,LITE,TIMESTAMP,False,False,True,False,,NOW,更新時間。
nx02_stock_balance,18,updated_by,LITE,VARCHAR(15),False,False,False,True,nx00_user,,更新人（對應使用者 ID）。
nx02_part_stock_setting,1,id,LITE,VARCHAR(15),True,True,True,False,,GEN,[NX02]+[PSST]+[7碼流水號]，EX : NX02PSST0000001
nx02_part_stock_setting,2,tenant_id,LITE,VARCHAR(15),False,False,True,True,nx99_tenant,,"租戶 ID（外鍵）(@@unique([tenantId, partId, warehouseId]))"
nx02_part_stock_setting,3,part_id,LITE,VARCHAR(15),False,False,True,True,nx00_part,,"零件 ID (@@unique([tenantId, partId, warehouseId]))"
nx02_part_stock_setting,4,warehouse_id,LITE,VARCHAR(15),False,False,True,True,nx00_warehouse,,"倉庫 ID (@@unique([tenantId, partId, warehouseId]))"
